2549,2550,2551,2552,2553,2554,2555,2556,2557,2558
272230344,313285484,329915040,357463104,357553582,377301636,406801364,413134841,445745839,439805960
104924144,108242474,111115564,118206883,129093008,125176194,140811521,148290986,149416032,159512425
31784588,34615857,36528272,40661726,45882959,44777972,51451841,60157319,65141154,69193867
85019075,94452627,83046540,85997356,85023455,94470840,77448462,85589302,84563544,79410898
26990582,47862703,70272499,81772668,64097274,80557373,110522648,109087914,136879777,122492109
23511955,28111823,28952165,30824471,33456886,32319257,26566892,10009320,9745332,9196661
