2549,2550,2551,2552,2553,2554,2555,2556,2557,2558
2790677307,3087924190,3206983288,3048924964,3638891910,3771404226,4208994385,4277771574,4397441827,4525848127
285490143,308641870,326064834,346163393,380975557,394062128,442157064,463659797,482897829,520218704
131628632,143282884,154454696,167149094,185105355,194075246,203951181,225262544,233382780,250201145
552847364,554348607,551669699,552944640,598656140,625062999,674261747,697746315,711210441,741871911
1747640045,2004145930,2101001731,1906706227,2390835040,2466730065,2809709431,2845670822,2924985481,2970094155
73071123,77504899,73792328,75961610,83319818,91473788,78914962,45432096,44965296,43462212
