2549,2550,2551,2552,2553,2554,2555,2556,2557,2558
141327137,156412012,158136548,176032313,191397450,195899076,219499693,229338689,238185010,255557183
78638125,81461687,80976036,90004709,98970747,100549553,111745817,115526297,120064083,127617233
21381929,25187507,27201210,29553162,31086256,31439862,36581768,44152360,46877574,50181490
20075158,26482098,27807635,29550515,31956709,33292057,38161361,45200232,46718125,52695684
3551091,3107098,2874071,3929144,6471216,8368743,10274532,15377879,13595040,15337351
17680834,20173622,19277596,22994783,22912522,22248861,22736215,9081921,10930188,9725425
