2549,2550,2551,2552,2553,2554,2555,2556,2557,2558
4339292786,4732511426,4851831105,4503545695,5221788313,4691151077,5197926862,5465185827,5467350840,5532842071
399509023,426226472,444686702,460135235,507274049,477415431,541239058,570356670,590179817,630490216
159284121,172634311,183955790,182831800,205302843,195318756,218401653,250424749,255275832,270092282
682739015,815330777,883753978,528307686,608340956,521601418,539056717,603985958,613974489,628653975
2970062580,3178987310,3187122452,3185016158,3740475864,3341005486,3387678642,3938671224,3912068014,3910017688
127698047,139332556,152312183,147254816,160394601,155809986,511550792,101747226,95852688,93587910
